Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2024-02-27,^BVSP,open_vs_prev_close,129637.06,2024-02-26 16:00:00,SELL,1%,130933.43,2024-02-27 10:00:00,,0.005,0.0075,131588.1,129951.43,False
2024-02-27,^BVSP,open_vs_prev_close,129637.06,2024-02-26 16:00:00,SELL,1%,130933.43,2024-02-27 10:00:00,,0.0075,0.002,131915.43,130671.56,False
2024-02-27,^BVSP,open_vs_prev_close,129637.06,2024-02-26 16:00:00,SELL,1%,130933.43,2024-02-27 10:00:00,,0.0075,0.005,131915.43,130278.76,False
2024-02-27,^BVSP,open_vs_prev_close,129637.06,2024-02-26 16:00:00,SELL,1%,130933.43,2024-02-27 10:00:00,,0.0075,0.0075,131915.43,129951.43,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.002,0.002,131540.07,131014.95,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.002,0.005,131540.07,130621.12,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.002,0.0075,131540.07,130292.93,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.005,0.002,131933.9,131014.95,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.005,0.005,131933.9,130621.12,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.005,0.0075,131933.9,130292.93,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.0075,0.002,132262.09,131014.95,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.0075,0.005,132262.09,130621.12,False
2024-02-27,^BVSP,open_vs_prev_max_high,129977.73,2024-02-26 10:00:00,SELL,1%,131277.51,2024-02-27 12:00:00,129977.73,0.0075,0.0075,132262.09,130292.93,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.002,0.002,131473.19,130948.35,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.002,0.005,131473.19,130554.72,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.002,0.0075,131473.19,130226.69,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.005,0.002,131866.82,130948.35,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.005,0.005,131866.82,130554.72,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.005,0.0075,131866.82,130226.69,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.0075,0.002,132194.85,130948.35,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.0075,0.005,132194.85,130554.72,False
2024-02-27,^BVSP,open_vs_prev_max_vol_close,129911.65,2024-02-26 10:00:00,SELL,1%,131210.77,2024-02-27 12:00:00,,0.0075,0.0075,132194.85,130226.69,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.002,0.002,131170.89,130647.25,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.002,0.005,131170.89,130254.52,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.002,0.0075,131170.89,129927.25,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.005,0.002,131563.62,130647.25,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.005,0.005,131563.62,130254.52,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.005,0.0075,131563.62,129927.25,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.0075,0.002,131890.89,130647.25,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.0075,0.005,131890.89,130254.52,False
2024-02-28,^BVSP,open_vs_prev_open,129612.94,2024-02-27 10:00:00,SELL,1%,130909.07,2024-02-28 10:00:00,,0.0075,0.0075,131890.89,129927.25,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.002,0.002,129983.04,130504.02,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.002,0.005,129983.04,130894.75,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.002,0.0075,129983.04,131220.36,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.005,0.002,129592.31,130504.02,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.005,0.005,129592.31,130894.75,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.005,0.0075,129592.31,131220.36,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.0075,0.002,129266.7,130504.02,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.0075,0.005,129266.7,130894.75,False
2024-02-28,^BVSP,open_vs_prev_close,131559.12,2024-02-27 16:00:00,BUY,1%,130243.53,2024-02-28 14:00:00,,0.0075,0.0075,129266.7,131220.36,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.002,0.002,130106.97,130628.45,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.002,0.005,130106.97,131019.55,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.002,0.0075,130106.97,131345.47,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.005,0.002,129715.87,130628.45,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.005,0.005,129715.87,131019.55,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.005,0.0075,129715.87,131345.47,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.0075,0.002,129389.95,130628.45,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.0075,0.005,129389.95,131019.55,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,1%,130367.71,2024-02-29 10:00:00,,0.0075,0.0075,129389.95,131345.47,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.002,0.002,129564.41,130083.71,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.002,0.005,129564.41,130473.18,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.002,0.0075,129564.41,130797.74,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.005,0.002,129174.94,130083.71,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.005,0.005,129174.94,130473.18,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.005,0.0075,129174.94,130797.74,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.0075,0.002,128850.38,130083.71,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.0075,0.005,128850.38,130473.18,False
2024-02-29,^BVSP,open_vs_prev_max_vol_close,131135.41,2024-02-28 10:00:00,BUY,1%,129824.06,2024-02-29 10:00:00,,0.0075,0.0075,128850.38,130797.74,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.002,0.002,128792.77,129308.97,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.002,0.005,128792.77,129696.12,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.002,0.0075,128792.77,130018.75,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.005,0.002,128405.62,129308.97,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.005,0.005,128405.62,129696.12,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.005,0.0075,128405.62,130018.75,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.0075,0.002,128082.99,129308.97,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.0075,0.005,128082.99,129696.12,False
2024-02-29,^BVSP,open_vs_prev_open,131684.56,2024-02-28 10:00:00,BUY,2%,129050.87,2024-02-29 11:00:00,,0.0075,0.0075,128082.99,130018.75,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.002,0.002,128504.98,129020.04,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.002,0.005,128504.98,129406.32,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.002,0.0075,128504.98,129728.23,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.005,0.002,128118.7,129020.04,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.005,0.005,128118.7,129406.32,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.005,0.0075,128118.7,129728.23,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.0075,0.002,127796.79,129020.04,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.0075,0.005,127796.79,129406.32,False
2024-02-29,^BVSP,open_vs_prev_close,130063.14,2024-02-28 16:00:00,BUY,1%,128762.51,2024-02-29 16:00:00,,0.0075,0.0075,127796.79,129728.23,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.002,0.002,128595.58,129111.0,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.002,0.005,128595.58,129497.56,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.002,0.0075,128595.58,129819.69,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.005,0.002,128209.02,129111.0,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.005,0.005,128209.02,129497.56,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.005,0.0075,128209.02,129819.69,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.0075,0.002,127886.89,129111.0,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.0075,0.005,127886.89,129497.56,False
2024-03-01,^BVSP,open_vs_prev_open,130154.84,2024-02-29 10:00:00,BUY,1%,128853.29,2024-03-01 11:00:00,,0.0075,0.0075,127886.89,129819.69,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.002,0.002,127628.81,128140.35,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.002,0.005,127628.81,128524.0,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.002,0.0075,127628.81,128843.71,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.005,0.002,127245.16,128140.35,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.005,0.005,127245.16,128524.0,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.005,0.0075,127245.16,128843.71,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.0075,0.002,126925.45,128140.35,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.0075,0.005,126925.45,128524.0,False
2024-03-05,^BVSP,open_vs_prev_open,129176.34,2024-03-04 10:00:00,BUY,1%,127884.58,2024-03-05 16:00:00,,0.0075,0.0075,126925.45,128843.71,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.002,0.002,129453.12,128936.34,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.002,0.005,129453.12,128548.76,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.002,0.0075,129453.12,128225.77,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.005,0.002,129840.7,128936.34,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.005,0.005,129840.7,128548.76,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.005,0.0075,129840.7,128225.77,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.0075,0.002,130163.69,128936.34,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.0075,0.005,130163.69,128548.76,False
2024-03-06,^BVSP,open_vs_prev_close,127915.57,2024-03-05 16:00:00,SELL,1%,129194.73,2024-03-06 13:00:00,,0.0075,0.0075,130163.69,128225.77,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.002,0.002,127346.21,127856.61,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.002,0.005,127346.21,128239.42,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.002,0.0075,127346.21,128558.42,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.005,0.002,126963.4,127856.61,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.005,0.005,126963.4,128239.42,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.005,0.0075,126963.4,128558.42,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.0075,0.002,126644.4,127856.61,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.0075,0.005,126644.4,128239.42,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,1%,127601.41,2024-03-08 10:00:00,,0.0075,0.0075,126644.4,128558.42,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.002,0.002,126059.88,126565.12,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.002,0.005,126059.88,126944.06,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.002,0.0075,126059.88,127259.84,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.005,0.002,125680.94,126565.12,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.005,0.005,125680.94,126944.06,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.005,0.0075,125680.94,127259.84,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.0075,0.002,125365.16,126565.12,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.0075,0.005,125365.16,126944.06,False
2024-03-08,^BVSP,open_vs_prev_open,128890.31,2024-03-07 10:00:00,BUY,2%,126312.5,2024-03-08 10:00:00,,0.0075,0.0075,125365.16,127259.84,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.002,0.002,126755.43,127263.47,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.002,0.005,126755.43,127644.5,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.002,0.0075,126755.43,127962.02,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.005,0.002,126374.4,127263.47,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.005,0.005,126374.4,127644.5,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.005,0.0075,126374.4,127962.02,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.0075,0.002,126056.88,127263.47,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.0075,0.005,126056.88,127644.5,False
2024-03-08,^BVSP,open_vs_prev_close,128292.37,2024-03-07 16:00:00,BUY,1%,127009.45,2024-03-08 10:00:00,,0.0075,0.0075,126056.88,127962.02,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.002,0.002,126498.73,127005.73,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.002,0.005,126498.73,127385.99,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.002,0.0075,126498.73,127702.87,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.005,0.002,126118.47,127005.73,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.005,0.005,126118.47,127385.99,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.005,0.0075,126118.47,127702.87,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.0075,0.002,125801.59,127005.73,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.0075,0.005,125801.59,127385.99,False
2024-03-08,^BVSP,open_vs_prev_min_low,128032.56,2024-03-07 14:00:00,BUY,1%,126752.23,2024-03-08 10:00:00,128032.56,0.0075,0.0075,125801.59,127702.87,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.002,0.002,127259.5,127769.56,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.002,0.005,127259.5,128152.1,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.002,0.0075,127259.5,128470.89,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.005,0.002,126876.96,127769.56,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.005,0.005,126876.96,128152.1,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.005,0.0075,126876.96,128470.89,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.0075,0.002,126558.17,127769.56,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.0075,0.005,126558.17,128152.1,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,1%,127514.53,2024-03-08 10:00:00,,0.0075,0.0075,126558.17,128470.89,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.002,0.002,125974.06,126478.96,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.002,0.005,125974.06,126857.64,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.002,0.0075,125974.06,127173.21,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.005,0.002,125595.38,126478.96,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.005,0.005,125595.38,126857.64,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.005,0.0075,125595.38,127173.21,False
2024-03-08,^BVSP,open_vs_prev_max_vol_close,128802.56,2024-03-07 10:00:00,BUY,2%,126226.51,2024-03-08 10:00:00,,0.0075,0.002,125279.81,126478.96,False
